時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2023-03-06 18:04:17.434,1,8201A0FF,No Relay,241,168,2930,1
2023-03-06 18:04:17.641,1,82019C19,No Relay,239,135,2575,1
2023-03-06 18:04:17.834,1,82019EBB,No Relay,175,141,3060,1
2023-03-06 18:04:18.040,1,820195E2,No Relay,170,150,2780,1
2023-03-06 18:04:18.233,1,82019A29,No Relay,160,156,3010,1
2023-03-06 18:04:18.426,1,82019A14,No Relay,240,159,3170,1
2023-03-06 18:04:19.064,1,820198F4,No Relay,238,180,2970,1
2023-03-06 18:04:19.577,1,82019C41,No Relay,253,168,2970,1
2023-03-06 18:04:19.783,1,82019C19,No Relay,240,135,2575,1
2023-03-06 18:04:19.975,1,8201A0FF,No Relay,242,168,2930,1
2023-03-06 18:04:20.311,1,82019EBB,No Relay,176,138,3060,1
2023-03-06 18:04:20.503,1,820195E2,No Relay,171,147,2775,1
2023-03-06 18:04:20.742,1,82019A29,No Relay,161,159,3010,1
2023-03-06 18:04:20.950,1,82019A14,No Relay,241,159,3170,1
2023-03-06 18:04:21.143,1,82019C62,No Relay,172,156,3160,1
2023-03-06 18:04:21.558,1,820198F4,No Relay,239,183,2970,1
2023-03-06 18:04:22.004,1,82019C41,No Relay,254,159,2970,1
2023-03-06 18:04:22.197,1,82019C19,No Relay,241,138,2585,1
2023-03-06 18:04:22.581,1,82019DEE,No Relay,251,147,3190,1
2023-03-06 18:04:22.773,1,8201A0FF,No Relay,243,168,2930,1
2023-03-06 18:04:23.059,1,820195E2,No Relay,172,150,2775,1
2023-03-06 18:04:23.267,1,82019EBB,No Relay,177,144,3060,1
2023-03-06 18:04:23.459,1,82019A29,No Relay,162,159,3010,1
2023-03-06 18:04:23.650,1,82019A14,No Relay,242,159,3170,1
2023-03-06 18:04:23.860,1,82019C62,No Relay,173,168,3160,1
2023-03-06 18:04:24.130,1,820198F4,No Relay,240,183,2970,1
2023-03-06 18:04:24.833,1,82019C41,No Relay,255,159,2980,1
2023-03-06 18:04:25.280,1,82019DEE,No Relay,252,162,3190,1
2023-03-06 18:04:25.472,1,8201A0FF,No Relay,244,168,2930,1
2023-03-06 18:04:25.808,1,82019A29,No Relay,163,150,3010,1
2023-03-06 18:04:26.015,1,82019A14,No Relay,243,138,3170,1
2023-03-06 18:04:26.207,1,82019EBB,No Relay,178,138,3060,1
2023-03-06 18:04:26.415,1,82019C62,No Relay,174,153,3160,1
2023-03-06 18:04:27.006,1,820198F4,No Relay,241,174,2970,1
2023-03-06 18:04:27.198,1,82019C19,No Relay,243,132,2580,1
2023-03-06 18:04:27.549,1,82019C41,No Relay,256,156,2970,1
2023-03-06 18:04:27.982,1,82019DEE,No Relay,253,150,3190,1
2023-03-06 18:04:28.173,1,8201A0FF,No Relay,245,168,2930,1
2023-03-06 18:04:28.380,1,82019EBB,No Relay,179,147,3060,1
2023-03-06 18:04:29.085,1,82019C62,No Relay,175,150,3160,1
2023-03-06 18:04:29.579,1,82019C19,No Relay,244,141,2585,1
2023-03-06 18:04:29.771,1,820198F4,No Relay,242,183,2970,1
2023-03-06 18:04:30.474,1,82019DEE,No Relay,254,150,3190,1
2023-03-06 18:04:30.825,1,82019A29,No Relay,165,168,3010,1
2023-03-06 18:04:31.017,1,8201A0FF,No Relay,246,174,2930,1
2023-03-06 18:04:31.210,1,82019EBB,No Relay,180,147,3060,1
2023-03-06 18:04:31.417,1,820195E2,No Relay,175,150,2780,1
2023-03-06 18:04:31.608,1,82019A14,No Relay,245,162,3170,1
2023-03-06 18:04:31.817,1,82019C62,No Relay,176,168,3160,1
2023-03-06 18:04:32.024,1,82019C19,No Relay,245,147,2585,1
2023-03-06 18:04:32.215,1,820198F4,No Relay,243,186,2970,1
2023-03-06 18:04:33.160,1,82019C41,No Relay,258,159,2980,1
2023-03-06 18:04:33.399,1,82019A29,No Relay,166,156,3010,1
2023-03-06 18:04:33.671,1,82019EBB,No Relay,181,144,3060,1
2023-03-06 18:04:34.040,1,82019A14,No Relay,246,153,3170,1
2023-03-06 18:04:34.629,1,820198F4,No Relay,244,189,2970,1
2023-03-06 18:04:34.837,1,82019C62,No Relay,177,168,3160,1
2023-03-06 18:04:35.684,1,82019DEE,No Relay,256,156,3190,1
2023-03-06 18:04:35.877,1,8201A0FF,No Relay,248,168,2930,1
2023-03-06 18:04:36.083,1,82019C41,No Relay,259,159,2970,1
2023-03-06 18:04:36.276,1,82019A29,No Relay,167,147,3010,1
2023-03-06 18:04:36.483,1,82019A14,No Relay,247,150,3170,1
2023-03-06 18:04:36.675,1,820195E2,No Relay,177,144,2780,1
2023-03-06 18:04:36.962,1,82019C19,No Relay,247,132,2585,1
2023-03-06 18:04:37.602,1,82019C62,No Relay,178,168,3160,1
2023-03-06 18:04:38.369,1,8201A0FF,No Relay,249,168,2930,1
2023-03-06 18:04:38.576,1,82019C41,No Relay,260,168,2970,1
2023-03-06 18:04:38.768,1,82019DEE,No Relay,257,156,3190,1
2023-03-06 18:04:38.976,1,82019A29,No Relay,168,129,3010,1
2023-03-06 18:04:39.169,1,82019EBB,No Relay,183,135,3070,1
2023-03-06 18:04:39.360,1,820195E2,No Relay,178,147,2775,1
2023-03-06 18:04:40.526,1,82019C62,No Relay,179,168,3160,1
2023-03-06 18:04:40.815,1,8201A0FF,No Relay,250,168,2930,1
2023-03-06 18:04:41.021,1,82019DEE,No Relay,258,156,3190,1
2023-03-06 18:04:41.213,1,82019C41,No Relay,261,168,2970,1
2023-03-06 18:04:41.406,1,82019A29,No Relay,169,132,3010,1
2023-03-06 18:04:41.772,1,82019A14,No Relay,249,153,3180,1
2023-03-06 18:04:41.981,1,820195E2,No Relay,179,147,2775,1
2023-03-06 18:04:42.188,1,82019C19,No Relay,249,135,2565,1
2023-03-06 18:04:43.035,1,820198F4,No Relay,247,183,2970,1
2023-03-06 18:04:43.242,1,8201A0FF,No Relay,251,168,2930,1
2023-03-06 18:04:43.434,1,82019C62,No Relay,180,168,3160,1
2023-03-06 18:04:43.626,1,82019DEE,No Relay,259,159,3190,1
2023-03-06 18:04:43.834,1,82019A29,No Relay,170,138,3010,1
2023-03-06 18:04:44.026,1,82019C41,No Relay,262,168,2970,1
2023-03-06 18:04:44.361,1,82019A14,No Relay,250,159,3170,1
2023-03-06 18:04:44.554,1,82019C19,No Relay,250,132,2580,1
2023-03-06 18:04:44.744,1,82019EBB,No Relay,185,132,3060,1
2023-03-06 18:04:45.816,1,820198F4,No Relay,248,183,2970,1
2023-03-06 18:04:46.024,1,82019C62,No Relay,181,168,3160,1
2023-03-06 18:04:46.231,1,82019DEE,No Relay,260,159,3190,1
2023-03-06 18:04:46.423,1,82019A29,No Relay,171,138,3010,1
2023-03-06 18:04:46.616,1,82019C41,No Relay,263,168,2970,1
2023-03-06 18:04:46.966,1,82019A14,No Relay,251,153,3170,1
2023-03-06 18:04:47.158,1,82019C19,No Relay,251,132,2585,1
2023-03-06 18:04:47.430,1,82019EBB,No Relay,186,141,3060,1
2023-03-06 18:04:48.548,1,820198F4,No Relay,249,177,2970,1
2023-03-06 18:04:48.740,1,82019DEE,No Relay,261,147,3190,1
2023-03-06 18:04:48.933,1,8201A0FF,No Relay,253,168,2930,1
2023-03-06 18:04:49.140,1,82019C62,No Relay,182,168,3160,1
2023-03-06 18:04:49.331,1,82019C41,No Relay,264,162,2970,1
2023-03-06 18:04:49.683,1,82019C19,No Relay,252,123,2585,1
2023-03-06 18:04:49.875,1,820195E2,No Relay,182,144,2775,1
2023-03-06 18:04:51.153,1,820198F4,No Relay,250,177,2970,1
2023-03-06 18:04:51.345,1,82019C62,No Relay,183,168,3160,1
2023-03-06 18:04:51.553,1,82019DEE,No Relay,262,150,3190,1
2023-03-06 18:04:51.744,1,8201A0FF,No Relay,254,165,2930,1
2023-03-06 18:04:51.951,1,82019C41,No Relay,265,162,2970,1
2023-03-06 18:04:52.160,1,82019A14,No Relay,253,153,3170,1
2023-03-06 18:04:52.367,1,82019C19,No Relay,253,84,2580,1
2023-03-06 18:04:52.702,1,82019EBB,No Relay,188,144,3070,1
2023-03-06 18:04:53.743,1,82019C62,No Relay,184,168,3160,1
2023-03-06 18:04:53.949,1,82019DEE,No Relay,263,147,3190,1
2023-03-06 18:04:54.141,1,82019A29,No Relay,174,147,3010,1
2023-03-06 18:04:54.334,1,8201A0FF,No Relay,255,168,2930,1
2023-03-06 18:04:54.574,1,82019A14,No Relay,254,150,3170,1
2023-03-06 18:04:54.780,1,82019C41,No Relay,266,162,2970,1
2023-03-06 18:04:55.036,1,82019C19,No Relay,254,96,2580,1
2023-03-06 18:04:55.245,1,82019EBB,No Relay,189,144,3060,1
2023-03-06 18:04:55.437,1,820195E2,No Relay,184,138,2780,1
2023-03-06 18:04:56.075,1,820198F4,No Relay,252,171,2970,1
2023-03-06 18:04:56.460,1,82019A29,No Relay,175,141,3010,1
2023-03-06 18:04:56.666,1,82019DEE,No Relay,264,153,3190,1
2023-03-06 18:04:56.954,1,8201A0FF,No Relay,256,162,2930,1
2023-03-06 18:04:57.401,1,82019C41,No Relay,267,162,2970,1
2023-03-06 18:04:57.609,1,82019EBB,No Relay,190,144,3060,1
2023-03-06 18:04:57.801,1,820195E2,No Relay,185,138,2770,1
2023-03-06 18:04:58.009,1,82019C19,No Relay,255,126,2585,1
2023-03-06 18:04:58.617,1,820198F4,No Relay,253,177,2970,1
2023-03-06 18:04:59.113,1,82019C62,No Relay,186,159,3160,1
2023-03-06 18:04:59.319,1,82019A29,No Relay,176,135,3010,1
2023-03-06 18:04:59.511,1,82019DEE,No Relay,265,153,3190,1
2023-03-06 18:04:59.703,1,82019A14,No Relay,256,150,3170,1
2023-03-06 18:04:59.911,1,8201A0FF,No Relay,257,159,2930,1
2023-03-06 18:05:00.118,1,82019EBB,No Relay,191,147,3060,1
2023-03-06 18:05:00.311,1,820195E2,No Relay,186,138,2775,1
2023-03-06 18:05:00.534,1,82019C19,No Relay,256,141,2580,1
2023-03-06 18:05:01.605,1,82019A29,No Relay,177,144,3010,1
2023-03-06 18:05:01.796,1,82019DEE,No Relay,266,135,3190,1
2023-03-06 18:05:02.020,1,82019C62,No Relay,187,168,3160,1
2023-03-06 18:05:02.627,1,8201A0FF,No Relay,258,165,2930,1
2023-03-06 18:05:02.853,1,82019C41,No Relay,269,159,2980,1
2023-03-06 18:05:03.347,1,82019C19,No Relay,257,108,2585,1
2023-03-06 18:05:03.602,1,820198F4,No Relay,255,180,2970,1
2023-03-06 18:05:05.296,1,82019EBB,No Relay,193,150,3070,1
2023-03-06 18:05:05.488,1,820195E2,No Relay,188,153,2775,1
2023-03-06 18:05:05.695,1,82019C41,No Relay,270,159,2970,1
2023-03-06 18:05:05.935,1,82019C19,No Relay,258,132,2580,1
2023-03-06 18:05:06.463,1,820198F4,No Relay,256,183,2970,1
2023-03-06 18:05:06.846,1,82019A29,No Relay,179,132,3010,1
2023-03-06 18:05:07.358,1,82019A14,No Relay,259,162,3170,1
2023-03-06 18:05:07.725,1,8201A0FF,No Relay,260,171,2950,1
2023-03-06 18:05:08.076,1,82019EBB,No Relay,194,135,3060,1
2023-03-06 18:05:08.268,1,820195E2,No Relay,189,150,2775,1
2023-03-06 18:05:09.227,1,820198F4,No Relay,257,192,2970,1
2023-03-06 18:05:09.914,1,82019A14,No Relay,260,144,3170,1
2023-03-06 18:05:10.521,1,82019C62,No Relay,190,159,3160,1
2023-03-06 18:05:10.730,1,82019EBB,No Relay,195,144,3060,1
2023-03-06 18:05:10.921,1,820195E2,No Relay,190,147,2780,1
2023-03-06 18:05:11.129,1,82019C41,No Relay,272,168,2980,1
2023-03-06 18:05:11.672,1,820198F4,No Relay,258,171,2970,1
2023-03-06 18:05:11.864,1,82019DEE,No Relay,270,132,3190,1
2023-03-06 18:05:12.072,1,82019A29,No Relay,181,150,3010,1
2023-03-06 18:05:12.503,1,82019A14,No Relay,261,156,3170,1
2023-03-06 18:05:12.695,1,8201A0FF,No Relay,262,168,2930,1
2023-03-06 18:05:12.998,1,82019C62,No Relay,191,159,3160,1
2023-03-06 18:05:13.206,1,82019C41,No Relay,273,162,2970,1
2023-03-06 18:05:13.430,1,82019EBB,No Relay,196,141,3060,1
2023-03-06 18:05:13.638,1,82019C19,No Relay,261,105,2585,1
2023-03-06 18:05:13.830,1,820195E2,No Relay,191,141,2780,1
2023-03-06 18:05:14.165,1,82019DEE,No Relay,271,150,3190,1
2023-03-06 18:05:14.405,1,820198F4,No Relay,259,174,2970,1
2023-03-06 18:05:14.628,1,82019A29,No Relay,182,141,3010,1
2023-03-06 18:05:15.156,1,82019A14,No Relay,262,156,3170,1
2023-03-06 18:05:15.349,1,8201A0FF,No Relay,263,168,2930,1
2023-03-06 18:05:16.162,1,820195E2,No Relay,192,144,2775,1
2023-03-06 18:05:16.356,1,82019EBB,No Relay,197,147,3060,1
2023-03-06 18:05:16.561,1,82019C19,No Relay,262,123,2580,1
2023-03-06 18:05:16.754,1,82019DEE,No Relay,272,141,3190,1
2023-03-06 18:05:17.809,1,8201A0FF,No Relay,264,168,2930,1
2023-03-06 18:05:18.016,1,82019A14,No Relay,263,144,3170,1
2023-03-06 18:05:18.209,1,82019C62,No Relay,193,150,3160,1
2023-03-06 18:05:18.528,1,82019C41,No Relay,275,159,2970,1
2023-03-06 18:05:18.720,1,82019C19,No Relay,263,114,2580,1
2023-03-06 18:05:18.912,1,82019EBB,No Relay,198,144,3060,1
2023-03-06 18:05:19.119,1,820195E2,No Relay,193,144,2775,1
2023-03-06 18:05:19.374,1,82019DEE,No Relay,273,132,3190,1
2023-03-06 18:05:19.885,1,820198F4,No Relay,261,174,2970,1
2023-03-06 18:05:20.094,1,82019A29,No Relay,184,132,3010,1
2023-03-06 18:05:20.589,1,8201A0FF,No Relay,265,165,2930,1
2023-03-06 18:05:20.797,1,82019C62,No Relay,194,168,3160,1
2023-03-06 18:05:20.990,1,82019C41,No Relay,276,162,2970,1
2023-03-06 18:05:21.181,1,82019C19,No Relay,264,141,2585,1
2023-03-06 18:05:21.420,1,82019EBB,No Relay,199,84,3060,1
2023-03-06 18:05:22.636,1,82019A29,No Relay,185,132,3010,1
2023-03-06 18:05:24.056,1,82019EBB,No Relay,200,144,3060,1
2023-03-06 18:05:24.393,1,82019DEE,No Relay,275,147,3190,1
2023-03-06 18:05:25.271,1,820198F4,No Relay,263,171,2970,1
2023-03-06 18:05:25.767,1,82019C62,No Relay,196,156,3160,1
2023-03-06 18:05:25.960,1,82019A14,No Relay,266,111,3170,1
2023-03-06 18:05:26.166,1,8201A0FF,No Relay,267,162,2930,1
2023-03-06 18:05:26.358,1,82019C41,No Relay,278,162,2970,1
2023-03-06 18:05:26.981,1,82019DEE,No Relay,276,141,3190,1
2023-03-06 18:05:28.484,1,82019A14,No Relay,267,159,3170,1
2023-03-06 18:05:28.691,1,82019C62,No Relay,197,168,3160,1
2023-03-06 18:05:28.883,1,82019C41,No Relay,279,162,2970,1
2023-03-06 18:05:29.362,1,820195E2,No Relay,197,150,2780,1
2023-03-06 18:05:30.209,1,82019A29,No Relay,188,147,3010,1
2023-03-06 18:05:30.801,1,820198F4,No Relay,265,183,2970,1
2023-03-06 18:05:31.184,1,82019C62,No Relay,198,159,3160,1
2023-03-06 18:05:31.391,1,82019A14,No Relay,268,132,3170,1
2023-03-06 18:05:31.583,1,8201A0FF,No Relay,269,159,2930,1
2023-03-06 18:05:31.791,1,82019EBB,No Relay,203,132,3060,1
2023-03-06 18:05:31.983,1,82019C19,No Relay,268,123,2580,1
2023-03-06 18:05:32.734,1,82019A29,No Relay,189,168,3010,1
2023-03-06 18:05:33.261,1,820198F4,No Relay,266,171,2970,1
2023-03-06 18:05:33.788,1,8201A0FF,No Relay,270,168,2930,1
2023-03-06 18:05:33.981,1,82019C41,No Relay,281,168,2970,1
2023-03-06 18:05:34.188,1,82019C62,No Relay,199,165,3160,1
2023-03-06 18:05:34.460,1,82019EBB,No Relay,204,147,3060,1
2023-03-06 18:05:34.653,1,82019C19,No Relay,269,111,2585,1
2023-03-06 18:05:34.859,1,820195E2,No Relay,199,150,2780,1
2023-03-06 18:05:35.051,1,82019DEE,No Relay,279,147,3190,1
2023-03-06 18:05:35.914,1,820198F4,No Relay,267,183,2970,1
2023-03-06 18:05:36.218,1,8201A0FF,No Relay,271,168,2930,1
2023-03-06 18:05:36.425,1,82019A14,No Relay,270,153,3170,1
2023-03-06 18:05:36.761,1,82019C41,No Relay,282,159,2970,1
2023-03-06 18:05:36.954,1,82019C62,No Relay,200,168,3150,1
2023-03-06 18:05:37.160,1,82019EBB,No Relay,205,153,3060,1
2023-03-06 18:05:37.352,1,82019C19,No Relay,270,123,2580,1
2023-03-06 18:05:37.560,1,82019DEE,No Relay,280,141,3190,1
2023-03-06 18:05:37.752,1,820195E2,No Relay,200,150,2780,1
2023-03-06 18:05:37.943,1,82019A29,No Relay,191,141,3010,1
2023-03-06 18:05:38.583,1,820198F4,No Relay,268,183,2970,1
2023-03-06 18:05:38.839,1,82019A14,No Relay,271,153,3170,1
2023-03-06 18:05:39.462,1,82019C41,No Relay,283,156,2970,1
2023-03-06 18:05:39.655,1,82019EBB,No Relay,206,132,3060,1
2023-03-06 18:05:39.861,1,82019C62,No Relay,201,174,3150,1
2023-03-06 18:05:40.053,1,82019C19,No Relay,271,117,2575,1
2023-03-06 18:05:40.245,1,82019DEE,No Relay,281,162,3190,1
2023-03-06 18:05:40.453,1,820195E2,No Relay,201,147,2780,1
2023-03-06 18:05:40.644,1,82019A29,No Relay,192,138,3010,1
2023-03-06 18:05:41.203,1,820198F4,No Relay,269,180,2970,1
2023-03-06 18:05:41.396,1,8201A0FF,No Relay,273,150,2930,1
2023-03-06 18:05:41.588,1,82019A14,No Relay,272,153,3170,1
2023-03-06 18:05:42.051,1,82019C41,No Relay,284,162,2970,1
2023-03-06 18:05:42.322,1,82019EBB,No Relay,207,126,3060,1
2023-03-06 18:05:42.514,1,82019C19,No Relay,272,120,2585,1
2023-03-06 18:05:42.722,1,82019C62,No Relay,202,159,3160,1
2023-03-06 18:05:42.914,1,820195E2,No Relay,202,150,2780,1
2023-03-06 18:05:43.185,1,82019A29,No Relay,193,150,3010,1
2023-03-06 18:05:43.810,1,8201A0FF,No Relay,274,159,2930,1
2023-03-06 18:05:44.018,1,820198F4,No Relay,270,186,2970,1
2023-03-06 18:05:44.224,1,82019A14,No Relay,273,162,3170,1
2023-03-06 18:05:44.959,1,82019C41,No Relay,285,156,2970,1
2023-03-06 18:05:45.152,1,82019EBB,No Relay,208,153,3060,1
2023-03-06 18:05:45.359,1,820195E2,No Relay,203,153,2770,1
2023-03-06 18:05:46.349,1,8201A0FF,No Relay,275,162,2930,1
2023-03-06 18:05:46.542,1,820198F4,No Relay,271,168,2970,1
2023-03-06 18:05:46.894,1,82019A14,No Relay,274,168,3170,1
2023-03-06 18:05:47.196,1,82019C19,No Relay,274,135,2585,1
2023-03-06 18:05:47.484,1,82019C62,No Relay,204,177,3160,1
2023-03-06 18:05:47.691,1,82019DEE,No Relay,284,141,3190,1
2023-03-06 18:05:47.900,1,82019EBB,No Relay,209,150,3060,1
2023-03-06 18:05:48.107,1,820195E2,No Relay,204,147,2770,1
2023-03-06 18:05:48.906,1,8201A0FF,No Relay,276,168,2930,1
2023-03-06 18:05:50.360,1,82019C62,No Relay,205,177,3160,1
2023-03-06 18:05:50.553,1,82019C41,No Relay,287,153,2980,1
2023-03-06 18:05:51.272,1,82019A29,No Relay,196,147,3010,1
2023-03-06 18:05:51.464,1,8201A0FF,No Relay,277,168,2930,1
2023-03-06 18:05:51.992,1,820198F4,No Relay,273,168,2970,1
2023-03-06 18:05:52.278,1,82019DEE,No Relay,286,132,3190,1
2023-03-06 18:05:52.502,1,82019C19,No Relay,276,141,2580,1
2023-03-06 18:05:52.902,1,82019C41,No Relay,288,153,2970,1
2023-03-06 18:05:53.094,1,820195E2,No Relay,206,153,2775,1
2023-03-06 18:05:53.286,1,82019EBB,No Relay,211,147,3070,1
2023-03-06 18:05:53.494,1,82019C62,No Relay,206,168,3160,1
2023-03-06 18:05:54.261,1,8201A0FF,No Relay,278,168,2930,1
2023-03-06 18:05:54.692,1,82019DEE,No Relay,287,150,3190,1
2023-03-06 18:05:54.947,1,82019C19,No Relay,277,132,2585,1
2023-03-06 18:05:55.139,1,82019A14,No Relay,277,162,3170,1
2023-03-06 18:05:55.555,1,82019C41,No Relay,289,153,2970,1
2023-03-06 18:05:55.748,1,82019C62,No Relay,207,177,3160,1
2023-03-06 18:05:55.954,1,820195E2,No Relay,207,153,2775,1
2023-03-06 18:05:56.146,1,82019EBB,No Relay,212,153,3060,1
2023-03-06 18:05:56.657,1,82019A29,No Relay,198,159,3010,1
2023-03-06 18:05:56.850,1,8201A0FF,No Relay,279,162,2930,1
2023-03-06 18:05:57.137,1,820198F4,No Relay,275,159,2970,1
2023-03-06 18:05:57.504,1,82019DEE,No Relay,288,123,3190,1
2023-03-06 18:05:57.840,1,82019A14,No Relay,278,159,3170,1
2023-03-06 18:05:58.159,1,82019C41,No Relay,290,150,2970,1
2023-03-06 18:05:58.351,1,82019EBB,No Relay,213,153,3060,1
2023-03-06 18:05:58.591,1,820195E2,No Relay,208,153,2780,1
2023-03-06 18:05:59.198,1,82019A29,No Relay,199,159,3010,1
2023-03-06 18:05:59.566,1,8201A0FF,No Relay,280,162,2930,1
2023-03-06 18:05:59.774,1,820198F4,No Relay,276,153,2970,1
2023-03-06 18:06:00.061,1,82019DEE,No Relay,289,135,3180,1
2023-03-06 18:06:00.268,1,82019C19,No Relay,279,141,2580,1
2023-03-06 18:06:00.669,1,82019A14,No Relay,279,156,3170,1
2023-03-06 18:06:00.877,1,82019EBB,No Relay,214,147,3060,1
2023-03-06 18:06:01.069,1,82019C41,No Relay,291,156,2970,1
2023-03-06 18:06:01.276,1,820195E2,No Relay,209,150,2775,1
2023-03-06 18:06:01.771,1,82019A29,No Relay,200,153,3010,1
2023-03-06 18:06:02.314,1,8201A0FF,No Relay,281,159,2930,1
2023-03-06 18:06:02.508,1,820198F4,No Relay,277,159,2970,1
2023-03-06 18:06:02.715,1,82019DEE,No Relay,290,108,3190,1
2023-03-06 18:06:02.906,1,82019C19,No Relay,280,135,2585,1
2023-03-06 18:06:03.337,1,82019EBB,No Relay,215,150,3060,1
2023-03-06 18:06:03.769,1,82019C62,No Relay,210,177,3160,1
2023-03-06 18:06:04.376,1,82019A29,No Relay,201,156,3010,1
2023-03-06 18:06:05.097,1,82019DEE,No Relay,291,132,3190,1
2023-03-06 18:06:05.303,1,8201A0FF,No Relay,282,159,2930,1
2023-03-06 18:06:05.495,1,82019C19,No Relay,281,135,2575,1
2023-03-06 18:06:06.007,1,82019A14,No Relay,281,159,3170,1
2023-03-06 18:06:06.214,1,82019EBB,No Relay,216,153,3060,1
2023-03-06 18:06:06.407,1,82019C62,No Relay,211,174,3160,1
2023-03-06 18:06:06.598,1,820195E2,No Relay,211,150,2775,1
2023-03-06 18:06:06.901,1,82019A29,No Relay,202,153,3010,1
2023-03-06 18:06:07.589,1,82019C19,No Relay,282,144,2585,1
2023-03-06 18:06:07.796,1,8201A0FF,No Relay,283,159,2930,1
2023-03-06 18:06:07.988,1,82019DEE,No Relay,292,138,3180,1
2023-03-06 18:06:08.179,1,820198F4,No Relay,279,144,2970,1
2023-03-06 18:06:08.595,1,82019A14,No Relay,282,156,3170,1
2023-03-06 18:06:09.010,1,82019C62,No Relay,212,174,3160,1
2023-03-06 18:06:09.251,1,820195E2,No Relay,212,150,2775,1
2023-03-06 18:06:09.458,1,82019A29,No Relay,203,159,3010,1
2023-03-06 18:06:10.304,1,82019C19,No Relay,283,141,2585,1
2023-03-06 18:06:10.496,1,8201A0FF,No Relay,284,168,2930,1
2023-03-06 18:06:10.704,1,820198F4,No Relay,280,135,2970,1
2023-03-06 18:06:11.359,1,82019EBB,No Relay,218,150,3070,1
2023-03-06 18:06:11.551,1,82019A14,No Relay,283,153,3170,1
2023-03-06 18:06:11.744,1,82019C62,No Relay,213,177,3150,1
2023-03-06 18:06:11.950,1,82019C41,No Relay,295,147,2970,1
2023-03-06 18:06:12.143,1,820195E2,No Relay,213,147,2780,1
2023-03-06 18:06:12.766,1,8201A0FF,No Relay,285,153,2930,1
2023-03-06 18:06:13.085,1,82019DEE,No Relay,294,126,3180,1
2023-03-06 18:06:13.948,1,82019A14,No Relay,284,156,3170,1
2023-03-06 18:06:14.141,1,82019EBB,No Relay,219,153,3060,1
2023-03-06 18:06:14.347,1,82019C62,No Relay,214,177,3150,1
2023-03-06 18:06:14.540,1,82019A29,No Relay,205,162,3010,1
2023-03-06 18:06:14.731,1,82019C41,No Relay,296,150,2970,1
2023-03-06 18:06:14.939,1,820195E2,No Relay,214,153,2775,1
2023-03-06 18:06:15.450,1,82019DEE,No Relay,295,141,3180,1
2023-03-06 18:06:15.642,1,8201A0FF,No Relay,286,162,2930,1
2023-03-06 18:06:15.834,1,82019C19,No Relay,285,141,2580,1
2023-03-06 18:06:16.042,1,820198F4,No Relay,282,168,2970,1
2023-03-06 18:06:16.617,1,82019EBB,No Relay,220,150,3060,1
2023-03-06 18:06:16.825,1,82019C62,No Relay,215,171,3160,1
2023-03-06 18:06:17.017,1,82019A14,No Relay,285,141,3170,1
2023-03-06 18:06:17.224,1,82019A29,No Relay,206,153,3010,1
2023-03-06 18:06:17.432,1,82019C41,No Relay,297,156,2970,1
2023-03-06 18:06:18.041,1,8201A0FF,No Relay,287,159,2930,1
2023-03-06 18:06:18.247,1,82019C19,No Relay,286,132,2580,1
2023-03-06 18:06:18.552,1,820198F4,No Relay,283,156,2970,1
2023-03-06 18:06:19.222,1,82019A14,No Relay,286,153,3170,1
2023-03-06 18:06:19.414,1,82019EBB,No Relay,221,153,3060,1
2023-03-06 18:06:19.622,1,82019C62,No Relay,216,171,3150,1
2023-03-06 18:06:19.813,1,82019A29,No Relay,207,159,3010,1
2023-03-06 18:06:20.005,1,820195E2,No Relay,216,144,2770,1
2023-03-06 18:06:20.213,1,82019C41,No Relay,298,159,2970,1
2023-03-06 18:06:20.676,1,8201A0FF,No Relay,288,162,2930,1
2023-03-06 18:06:20.869,1,82019C19,No Relay,287,147,2580,1
2023-03-06 18:06:21.076,1,82019DEE,No Relay,297,135,3190,1
2023-03-06 18:06:21.940,1,82019A14,No Relay,287,156,3170,1
2023-03-06 18:06:22.146,1,82019C62,No Relay,217,168,3160,1
2023-03-06 18:06:22.338,1,82019EBB,No Relay,222,153,3060,1
2023-03-06 18:06:22.531,1,82019A29,No Relay,208,153,3010,1
2023-03-06 18:06:22.738,1,820195E2,No Relay,217,132,2775,1
2023-03-06 18:06:22.930,1,82019C41,No Relay,299,147,2970,1
2023-03-06 18:06:23.282,1,82019DEE,No Relay,298,168,3190,1
2023-03-06 18:06:23.489,1,82019C19,No Relay,288,141,2585,1
2023-03-06 18:06:23.889,1,820198F4,No Relay,285,153,2970,1
2023-03-06 18:06:24.512,1,82019C62,No Relay,218,180,3160,1
2023-03-06 18:06:24.703,1,82019EBB,No Relay,223,147,3060,1
2023-03-06 18:06:24.897,1,82019A14,No Relay,288,162,3170,1
2023-03-06 18:06:25.103,1,82019A29,No Relay,209,168,3010,1
2023-03-06 18:06:25.295,1,820195E2,No Relay,218,144,2775,1
2023-03-06 18:06:25.774,1,82019C19,No Relay,289,132,2580,1
2023-03-06 18:06:26.430,1,820198F4,No Relay,286,162,2970,1
2023-03-06 18:06:27.005,1,82019C62,No Relay,219,168,3160,1
